ch	start	end	anchor_index
chr2	3585756	3585979	9793
chr2	3605297	3605642	9794
chr2	3609360	3609570	9795
chr2	3620995	3621132	9796
chr2	3626885	3626924	9797
chr2	3628951	3629052	9798
chr2	3651091	3651242	9799
chr2	3660130	3660340	9800
chr2	3692481	3692680	9801
chr2	3728265	3728388	9802
chr2	3738562	3738707	9803
chr2	3754425	3754504	9804
chr2	3780945	3781078	9805
chr2	3785306	3785463	9806
chr2	3805261	3805364	9807
chr2	3827783	3827866	9808
chr2	3959417	3959564	9809
chr2	4110461	4110559	9810
chr2	4110850	4111060	9811
chr2	4175519	4175596	9812
chr2	4354725	4354850	9813
chr2	4685700	4685910	9814
chr2	4712570	4712780	9815
chr2	4763262	4763299	9816
chr2	5365932	5366191	9817
chr2	5368410	5368620	9818
chr2	5916156	5916377	9819
chr2	5917160	5917370	9820
chr2	6353064	6353129	9821
chr2	6526322	6526491	9822
chr2	6773220	6773371	9823
chr2	6773438	6773471	9824
chr2	6791779	6791880	9825
chr2	6826575	6826690	9826
chr2	6828372	6828501	9827
chr2	6865435	6865514	9828
chr2	6865629	6865946	9829
chr2	6866540	6866599	9830
chr2	6877645	6877645	9831
chr2	6896800	6897010	9832
chr2	6897314	6897397	9833
chr2	6915507	6915572	9834
chr2	6917347	6917402	9835
chr2	6917560	6917770	9836
chr2	6922555	6922555	9837
chr2	6931470	6931680	9838
chr2	6932934	6933055	9839
chr2	6968508	6968677	9840
chr2	6986963	6987070	9841
chr2	7014497	7014574	9842
chr2	7031827	7032022	9843
chr2	7037791	7037968	9844
chr2	7044363	7044524	9845
chr2	7072730	7072940	9846
chr2	7084020	7084111	9847
chr2	7097341	7097566	9848
chr2	7098110	7098320	9849
chr2	7111780	7111799	9850
chr2	7119119	7119326	9851
chr2	7133643	7133738	9852
chr2	7168270	7168480	9853
chr2	7180090	7180300	9854
chr2	7180686	7180803	9855
chr2	7203102	7203239	9856
chr2	7357085	7357328	9857
chr2	7358350	7358560	9858
chr2	7358830	7359040	9859
chr2	7364115	7364115	9860
chr2	7427402	7427591	9861
chr2	7510430	7510640	9862
chr2	7593280	7593490	9863
chr2	7672163	7672382	9864
chr2	7725220	7725430	9865
chr2	7725350	7725560	9866
chr2	7792800	7793010	9867
chr2	7825682	7825897	9868
chr2	7836141	7836244	9869
chr2	7837340	7837550	9870
chr2	7886694	7886881	9871
chr2	7902350	7902560	9872
chr2	7989940	7990150	9873
chr2	7994780	7994990	9874
chr2	7999450	7999660	9875
chr2	8063140	8063350	9876
chr2	8068780	8068990	9877
chr2	8091033	8091274	9878
chr2	8103185	8103338	9879
chr2	8103540	8103750	9880
chr2	8111100	8111310	9881
chr2	8111710	8111920	9882
chr2	8119791	8120006	9883
chr2	8120690	8120900	9884
chr2	8126418	8126565	9885
chr2	8139225	8139466	9886
chr2	8144280	8144475	9887
chr2	8189450	8189660	9888
chr2	8211510	8211720	9889
chr2	8334835	8334835	9890
chr2	8335116	8335233	9891
chr2	8364779	8364934	9892
chr2	8376950	8377160	9893
chr2	8378507	8378624	9894
chr2	8412207	8412403	9895
chr2	8413820	8414097	9896
chr2	8430825	8430904	9897
chr2	8433512	8433755	9898
chr2	8453377	8453573	9899
chr2	8476300	8476510	9900
chr2	8477750	8477960	9901
chr2	8493298	8493515	9902
chr2	8500701	8500914	9903
chr2	8523550	8523760	9904
chr2	8525579	8525810	9905
chr2	8535284	8535351	9906
chr2	8543170	8543380	9907
chr2	8545068	8545131	9908
chr2	8573920	8574130	9909
chr2	8574348	8574629	9910
chr2	8583960	8583979	9911
chr2	8599759	8599946	9912
chr2	8605890	8606100	9913
chr2	8611875	8611954	9914
chr2	8625155	8625194	9915
chr2	8625498	8625585	9916
chr2	8626460	8626670	9917
chr2	8627103	8627310	9918
chr2	8627875	8627922	9919
chr2	8633821	8634030	9920
chr2	8644890	8645100	9921
chr2	8645090	8645300	9922
chr2	8679130	8679340	9923
chr2	8681812	8682115	9924
chr2	8685360	8685651	9925
chr2	8685725	8686012	9926
chr2	8693398	8693499	9927
chr2	8694490	8694700	9928
chr2	8697250	8697460	9929
chr2	8761706	8761791	9930
chr2	8762350	8762560	9931
chr2	8803720	8803930	9932
chr2	8820820	8821030	9933
chr2	8821387	8821576	9934
chr2	8821930	8822140	9935
chr2	8835460	8835670	9936
chr2	8837000	8837210	9937
chr2	8838040	8838250	9938
chr2	8840577	8840818	9939
chr2	8872998	8873103	9940
chr2	8874850	8875060	9941
chr2	8877535	8877614	9942
chr2	8882281	8882300	9943
chr2	8904067	8904132	9944
chr2	8962790	8963000	9945
chr2	8986799	8986850	9946
chr2	9110100	9110310	9947
chr2	9137581	9137679	9948
chr2	9139830	9139925	9949
chr2	9142792	9143025	9950
chr2	9166960	9167170	9951
chr2	9179800	9180010	9952
chr2	9191109	9191210	9953
chr2	9206326	9206409	9954
chr2	9219320	9219530	9955
chr2	9234575	9234575	9956
chr2	9247907	9248086	9957
chr2	9254020	9254230	9958
chr2	9259500	9259710	9959
chr2	9288600	9288810	9960
chr2	9328015	9328054	9961
chr2	9333719	9333824	9962
chr2	9335545	9335545	9963
chr2	9336871	9337008	9964
chr2	9371467	9371644	9965
chr2	9386696	9386853	9966
chr2	9423000	9423210	9967
chr2	9436851	9436914	9968
chr2	9481340	9481550	9969
chr2	9489820	9490030	9970
chr2	9490890	9491100	9971
chr2	9515430	9515640	9972
chr2	9553020	9553230	9973
chr2	9555732	9556067	9974
chr2	9570760	9570970	9975
chr2	9579730	9579940	9976
chr2	9612050	9612260	9977
chr2	9632780	9632990	9978
chr2	9653110	9653271	9979
chr2	9657168	9657315	9980
chr2	9690810	9691020	9981
chr2	9737342	9737519	9982
chr2	9752550	9752760	9983
chr2	9768539	9768680	9984
chr2	9769570	9769780	9985
chr2	9770494	9770639	9986
chr2	9778030	9778240	9987
chr2	9798216	9798333	9988
chr2	9799781	9799986	9989
chr2	9813974	9814081	9990
chr2	9843297	9843616	9991
chr2	9889450	9889660	9992
chr2	9889800	9889995	9993
chr2	9896315	9896315	9994
chr2	9902530	9902740	9995
chr2	9902740	9902950	9996
chr2	9908750	9908909	9997
chr2	9912530	9912740	9998
chr2	9912660	9912870	9999
chr2	9932690	9932900	10000
chr2	9941380	9941439	10001
chr2	9984274	9984495	10002
chr2	10022665	10022665	10003
chr2	10023470	10023529	10004
chr2	10028438	10028521	10005
chr2	10029465	10029544	10006
chr2	10036181	10036254	10007
chr2	10043961	10044059	10008
chr2	10048776	10048945	10009
chr2	10057721	10057802	10010
chr2	10071420	10071630	10011
chr2	10072679	10072852	10012
chr2	10073990	10074200	10013
chr2	10077750	10077960	10014
chr2	10097432	10097641	10015
chr2	10120254	10120477	10016
chr2	10121050	10121260	10017
chr2	10121270	10121480	10018
chr2	10122532	10122751	10019
chr2	10124681	10124776	10020
chr2	10142495	10142642	10021
chr2	10163367	10163422	10022
chr2	10169297	10169468	10023
chr2	10170260	10170470	10024
chr2	10188309	10188520	10025
chr2	10189100	10189310	10026
chr2	10201383	10201496	10027
chr2	10221185	10221185	10028
chr2	10226060	10226270	10029
chr2	10228764	10228977	10030
chr2	10239816	10239963	10031
chr2	10254640	10254850	10032
chr2	10264560	10264770	10033
chr2	10268307	10268362	10034
chr2	10270655	10270834	10035
chr2	10277760	10277970	10036
chr2	10278356	10278755	10037
chr2	10285617	10285770	10038
chr2	10289160	10289370	10039
chr2	10289400	10289610	10040
chr2	10302405	10303010	10041
chr2	10303260	10303470	10042
chr2	10303640	10303850	10043
chr2	10304164	10304237	10044
chr2	10317825	10317916	10045
chr2	10329690	10329900	10046
chr2	10369356	10369513	10047
chr2	10401610	10401820	10048
chr2	10409203	10409346	10049
chr2	10434998	10435165	10050
chr2	10447320	10447530	10051
chr2	10447810	10448020	10052
chr2	10448402	10448809	10053
chr2	10450118	10450207	10054
chr2	10467501	10467596	10055
chr2	10482617	10482764	10056
chr2	10493820	10494030	10057
chr2	10519450	10519660	10058
chr2	10520435	10520474	10059
chr2	10556590	10556800	10060
chr2	10557668	10557687	10061
chr2	10584941	10585039	10062
chr2	10630232	10630409	10063
chr2	10660053	10660284	10064
chr2	10668526	10668673	10065
chr2	10709487	10709584	10066
chr2	10787635	10787764	10067
chr2	10793140	10793350	10068
chr2	10813770	10813980	10069
chr2	10814510	10814720	10070
chr2	10817562	10817671	10071
chr2	10832409	10832572	10072
chr2	10835425	10835618	10073
chr2	10846690	10846735	10074
chr2	10865000	10865210	10075
chr2	10884140	10884350	10076
chr2	10885360	10885570	10077
chr2	10900328	10900431	10078
chr2	10914350	10914560	10079
chr2	11024380	11024399	10080
chr2	11028571	11028622	10081
chr2	11073396	11073527	10082
chr2	11074020	11074230	10083
chr2	11099360	11099379	10084
chr2	11124610	11124717	10085
chr2	11130049	11130094	10086
chr2	11132701	11132956	10087
chr2	11134160	11134370	10088
chr2	11153950	11154160	10089
chr2	11155610	11155820	10090
chr2	11169386	11169503	10091
chr2	11197790	11198000	10092
chr2	11198970	11199180	10093
chr2	11214860	11215070	10094
chr2	11219380	11219590	10095
chr2	11240220	11240430	10096
chr2	11268710	11268920	10097
chr2	11342887	11342962	10098
chr2	11343200	11343410	10099
chr2	11344681	11344918	10100
chr2	11363340	11363550	10101
chr2	11364500	11364710	10102
chr2	11366338	11366521	10103
chr2	11370707	11370842	10104
chr2	11376157	11376296	10105
chr2	11376961	11377138	10106
chr2	11389743	11389862	10107
chr2	11396450	11396660	10108
chr2	11403893	11403996	10109
chr2	11410920	11411130	10110
chr2	11412174	11412251	10111
chr2	11418036	11418229	10112
chr2	11422210	11422420	10113
chr2	11446783	11446954	10114
chr2	11447790	11448000	10115
chr2	11466088	11466285	10116
chr2	11477981	11478218	10117
chr2	11482716	11482833	10118
chr2	11498060	11498270	10119
chr2	11514450	11514660	10120
chr2	11539528	11539641	10121
chr2	11542510	11542720	10122
chr2	11550390	11550600	10123
chr2	11582869	11582950	10124
chr2	11583690	11583900	10125
chr2	11584337	11584472	10126
chr2	11589620	11589830	10127
chr2	11643075	11643154	10128
chr2	11656730	11656940	10129
chr2	11662770	11662980	10130
chr2	11669927	11670042	10131
chr2	11682036	11682339	10132
chr2	11688603	11688636	10133
chr2	11693029	11693162	10134
chr2	11737450	11737660	10135
chr2	11738631	11738742	10136
chr2	11744111	11744466	10137
chr2	11745161	11745358	10138
chr2	11746550	11746691	10139
chr2	11764575	11764614	10140
chr2	11779300	11779369	10141
chr2	11785014	11785231	10142
chr2	11819445	11819692	10143
chr2	11829426	11829453	10144
chr2	11829914	11830209	10145
chr2	11830381	11830518	10146
chr2	11862540	11862750	10147
chr2	11863746	11863893	10148
chr2	11873065	11873144	10149
chr2	11904265	11904304	10150
chr2	11951650	11951789	10151
chr2	11952330	11952540	10152
chr2	12048715	12048754	10153
chr2	12167701	12167774	10154
chr2	12326907	12327030	10155
chr2	12416730	12416775	10156
chr2	12432800	12433010	10157
chr2	12433764	12433833	10158
chr2	12434320	12434530	10159
chr2	12456488	12456675	10160
chr2	12478780	12478990	10161
chr2	12486660	12486870	10162
chr2	12513770	12513980	10163
chr2	12514892	12514929	10164
chr2	12515580	12515790	10165
chr2	12606476	12606635	10166
chr2	12650010	12650220	10167
chr2	12659540	12659750	10168
chr2	12675780	12675799	10169
chr2	12716068	12716203	10170
chr2	12716721	12716876	10171
chr2	12737980	12738190	10172
chr2	12773705	12773744	10173
chr2	12778369	12778590	10174
chr2	12819245	12819284	10175
chr2	12882050	12882260	10176
chr2	12931345	12931444	10177
chr2	12941230	12941440	10178
chr2	13006962	13007181	10179
chr2	13044780	13044990	10180
chr2	13194061	13194176	10181
chr2	14634496	14634653	10182
chr2	14642658	14642735	10183
chr2	14655660	14655870	10184
chr2	14693940	14694150	10185
chr2	14779380	14779399	10186
chr2	14903940	14904019	10187
chr2	14943710	14943920	10188
chr2	14945227	14945266	10189
chr2	15044635	15044635	10190
chr2	15156190	15156209	10191
chr2	15159783	15159946	10192
chr2	15172956	15173073	10193
chr2	15232870	15233080	10194
chr2	15269160	15269370	10195
chr2	15360380	15360399	10196
chr2	15431084	15431137	10197
chr2	15435541	15435650	10198
chr2	15471710	15471920	10199
chr2	15527430	15527640	10200
chr2	15546700	15546719	10201
chr2	15561740	15561950	10202
chr2	15562070	15562280	10203
chr2	15577194	15577363	10204
chr2	15588472	15588563	10205
chr2	15590770	15590980	10206
chr2	15629230	15629440	10207
chr2	15637406	15637553	10208
chr2	15641839	15641950	10209
chr2	15665770	15665980	10210
chr2	15674197	15674540	10211
chr2	15730556	15730773	10212
chr2	15733972	15734123	10213
chr2	15748873	15748956	10214
chr2	15766453	15766680	10215
chr2	15774740	15774950	10216
chr2	15780810	15781020	10217
chr2	15797816	15797863	10218
chr2	15890190	15890400	10219
chr2	15939681	15940012	10220
chr2	15943220	15943430	10221
chr2	15943520	15943730	10222
chr2	15993390	15993600	10223
chr2	16006294	16006491	10224
chr2	16034160	16034349	10225
chr2	16034980	16035190	10226
chr2	16041650	16041860	10227
chr2	16044080	16044290	10228
chr2	16068980	16069190	10229
chr2	16069611	16069850	10230
chr2	16070570	16070780	10231
chr2	16072818	16072851	10232
chr2	16079310	16079520	10233
chr2	16079540	16079750	10234
chr2	16084380	16084590	10235
chr2	16091475	16091618	10236
chr2	16094080	16094290	10237
chr2	16095160	16095370	10238
chr2	16115710	16115920	10239
chr2	16128107	16128162	10240
chr2	16142150	16142360	10241
chr2	16142640	16142850	10242
chr2	16143050	16143260	10243
chr2	16158400	16158610	10244
chr2	16204390	16204600	10245
chr2	16218793	16218912	10246
chr2	16244535	16244574	10247
chr2	16255260	16255470	10248
chr2	16281946	16282099	10249
chr2	16322061	16322168	10250
chr2	16330651	16330854	10251
chr2	16393485	16393524	10252
chr2	16394370	16394580	10253
chr2	16425768	16426061	10254
chr2	16463040	16463250	10255
chr2	16464748	16464915	10256
chr2	16485900	16486110	10257
chr2	16487795	16487996	10258
chr2	16508309	16508508	10259
chr2	16508680	16508890	10260
chr2	16525440	16525499	10261
chr2	16553414	16553459	10262
chr2	16561290	16561500	10263
chr2	16561420	16561630	10264
chr2	16583170	16583380	10265
chr2	16608661	16608838	10266
chr2	16609130	16609271	10267
chr2	16613608	16613689	10268
chr2	16617940	16618150	10269
chr2	16618300	16618510	10270
chr2	16664860	16665070	10271
chr2	16665851	16665949	10272
chr2	16727311	16727488	10273
chr2	16757260	16757431	10274
chr2	16758240	16758450	10275
chr2	16771680	16771890	10276
chr2	16773244	16773301	10277
chr2	16773490	16773700	10278
chr2	16776300	16776510	10279
chr2	16818071	16818169	10280
chr2	16832500	16832710	10281
chr2	16835810	16836020	10282
chr2	16900558	16900673	10283
chr2	17148445	17148524	10284
chr2	17171608	17171705	10285
chr2	17208695	17208734	10286
chr2	17298570	17298780	10287
chr2	17309845	17310010	10288
chr2	17355810	17355829	10289
chr2	17356430	17356640	10290
chr2	17460530	17460740	10291
chr2	17470898	17471113	10292
chr2	17479370	17479580	10293
chr2	17518492	17518565	10294
chr2	17538992	17539113	10295
chr2	17539530	17539740	10296
chr2	17540120	17540330	10297
chr2	17544440	17544650	10298
chr2	17546417	17546480	10299
chr2	17548060	17548270	10300
chr2	17548400	17548610	10301
chr2	17557757	17557848	10302
chr2	17573244	17573341	10303
chr2	17578745	17578772	10304
chr2	17594012	17594133	10305
chr2	17602060	17602270	10306
chr2	17622000	17622210	10307
chr2	17646180	17646303	10308
chr2	17671129	17671346	10309
chr2	17671460	17671670	10310
chr2	17693020	17693230	10311
chr2	17719661	17719848	10312
chr2	17754610	17754820	10313
chr2	17757462	17757581	10314
chr2	17761210	17761420	10315
chr2	17761400	17761610	10316
chr2	17765555	17765700	10317
chr2	17781410	17781620	10318
chr2	17830669	17830872	10319
chr2	17832390	17832600	10320
chr2	17851800	17852003	10321
chr2	17878210	17878420	10322
chr2	17878650	17878669	10323
chr2	17918927	17919056	10324
chr2	18001750	18001960	10325
chr2	18104670	18104880	10326
chr2	18117855	18117855	10327
chr2	18149774	18149985	10328
chr2	18178791	18179042	10329
chr2	18233220	18233430	10330
chr2	18266220	18266430	10331
chr2	18377430	18377640	10332
chr2	18378186	18378299	10333
chr2	18381560	18381770	10334
chr2	18387583	18388056	10335
chr2	18388620	18388830	10336
chr2	18404776	18404933	10337
chr2	18435508	18435751	10338
chr2	18455454	18455641	10339
chr2	18519940	18520150	10340
chr2	18520635	18520816	10341
chr2	18521360	18521570	10342
chr2	18559973	18560260	10343
chr2	18560563	18560810	10344
chr2	18561080	18561290	10345
chr2	18611739	18611916	10346
chr2	18663420	18663630	10347
chr2	18690550	18690609	10348
chr2	18690990	18691200	10349
chr2	18697730	18697940	10350
chr2	18742470	18742680	10351
chr2	18742740	18742950	10352
chr2	18750030	18750185	10353
chr2	18750340	18750550	10354
chr2	18752265	18752304	10355
chr2	18753110	18753320	10356
chr2	18777286	18777523	10357
chr2	18778920	18779130	10358
chr2	18800525	18800842	10359
chr2	18801740	18801950	10360
chr2	18823160	18823370	10361
chr2	18825680	18825890	10362
chr2	18831029	18831246	10363
chr2	18833230	18833440	10364
chr2	18855118	18855277	10365
chr2	18884247	18884376	10366
chr2	18889645	18889844	10367
chr2	18890380	18890590	10368
chr2	18923360	18923570	10369
chr2	18927518	18927845	10370
chr2	18970070	18970280	10371
chr2	18970887	18971016	10372
chr2	18985400	18985610	10373
chr2	18987665	18987790	10374
chr2	19021150	19021283	10375
chr2	19021655	19021924	10376
chr2	19023360	19023570	10377
chr2	19049490	19049700	10378
chr2	19073727	19073850	10379
chr2	19078791	19078968	10380
chr2	19119170	19119189	10381
chr2	19119634	19119913	10382
chr2	19120120	19120330	10383
chr2	19140834	19141019	10384
chr2	19141310	19141520	10385
chr2	19164230	19164399	10386
chr2	19273530	19273740	10387
chr2	19313567	19313763	10388
chr2	19350231	19350364	10389
chr2	19357800	19358010	10390
chr2	19358342	19358869	10391
chr2	19358806	19359091	10392
chr2	19359240	19359450	10393
chr2	19362270	19362480	10394
chr2	19363032	19363217	10395
chr2	19369543	19369598	10396
chr2	19377830	19378040	10397
chr2	19408720	19408739	10398
chr2	19425700	19425910	10399
chr2	19488380	19488590	10400
chr2	19498200	19498410	10401
chr2	19499160	19499370	10402
chr2	19505699	19505916	10403
chr2	19538555	19538555	10404
chr2	19568930	19569140	10405
chr2	19569350	19569560	10406
chr2	19573937	19574060	10407
chr2	19580960	19581170	10408
chr2	19611290	19611500	10409
chr2	19611996	19612097	10410
chr2	19667251	19667338	10411
chr2	19746783	19746876	10412
chr2	19748155	19748194	10413
